stage,roi,condition,trial_index,amp_uV,peak_latency_ms
After ICA,Frontal ROI,familiar,384,1.869801229764787,417.0
After ICA,Frontal ROI,familiar,385,3.612109502059723,341.0
After ICA,Frontal ROI,familiar,386,-9.376693373190701,301.0
After ICA,Frontal ROI,familiar,387,-14.938720425431304,379.0
After ICA,Frontal ROI,familiar,388,-7.558407608815527,346.0
After ICA,Frontal ROI,familiar,389,-7.346126641144242,359.0
After ICA,Frontal ROI,familiar,390,2.39342491116733,405.0
After ICA,Frontal ROI,familiar,391,2.254981279825378,375.0
After ICA,Frontal ROI,familiar,392,-6.325892974123049,425.0
After ICA,Frontal ROI,familiar,393,-6.129063688256971,300.0
After ICA,Frontal ROI,familiar,394,-6.993052946416732,482.0
After ICA,Frontal ROI,familiar,395,-9.164180360106409,386.0
After ICA,Frontal ROI,familiar,396,-10.274645995497098,406.0
After ICA,Frontal ROI,familiar,397,-13.579788718626922,416.0
After ICA,Frontal ROI,familiar,398,-10.490771076284439,378.0
After ICA,Frontal ROI,familiar,399,21.76084207214212,308.0
After ICA,Frontal ROI,familiar,400,-8.062719844736003,366.0
After ICA,Frontal ROI,familiar,401,8.332777876639263,470.0
After ICA,Frontal ROI,familiar,402,-2.6731619548247085,445.0
After ICA,Frontal ROI,familiar,403,-12.094000622602305,338.0
After ICA,Frontal ROI,familiar,404,-5.825880110278436,499.0
After ICA,Frontal ROI,familiar,405,11.227375093077836,462.0
After ICA,Frontal ROI,familiar,406,-1.0578205813947765,316.0
After ICA,Frontal ROI,familiar,407,11.03506637964141,446.0
After ICA,Frontal ROI,familiar,408,0.22627111388408505,339.0
After ICA,Frontal ROI,familiar,409,0.1392647144990773,353.0
After ICA,Frontal ROI,familiar,410,6.207054801123643,375.0
After ICA,Frontal ROI,familiar,411,3.761144425089325,355.0
After ICA,Frontal ROI,familiar,412,2.7201579407331975,386.0
After ICA,Frontal ROI,familiar,413,8.519382015702204,496.0
After ICA,Frontal ROI,familiar,414,-11.500962211413642,306.0
After ICA,Frontal ROI,familiar,415,-13.074119368121394,500.0
After ICA,Frontal ROI,familiar,416,-3.110041105417057,308.0
After ICA,Frontal ROI,familiar,417,-0.7978137256899138,402.0
After ICA,Frontal ROI,familiar,418,-3.186991280448652,500.0
After ICA,Frontal ROI,familiar,419,4.443001185871334,423.0
After ICA,Frontal ROI,familiar,420,-6.970395843290722,434.0
After ICA,Frontal ROI,familiar,421,-4.219163501555339,468.0
After ICA,Frontal ROI,familiar,422,8.706417838605233,387.0
After ICA,Frontal ROI,familiar,423,5.385755368861977,344.0
After ICA,Frontal ROI,familiar,424,2.1882482034509185,397.0
After ICA,Frontal ROI,familiar,425,2.51744691906844,442.0
After ICA,Frontal ROI,familiar,426,-2.8826897008224535,435.0
After ICA,Frontal ROI,familiar,427,-2.452967898863159,463.0
After ICA,Frontal ROI,familiar,428,6.198784510206465,500.0
After ICA,Frontal ROI,familiar,429,-0.38921211695239355,330.0
After ICA,Frontal ROI,familiar,430,-2.4984351544901484,300.0
After ICA,Frontal ROI,familiar,431,4.347586489959067,463.0
After ICA,Frontal ROI,familiar,432,-0.955768913203001,307.0
After ICA,Frontal ROI,familiar,433,6.829155979079408,484.0
After ICA,Frontal ROI,familiar,434,6.4265862271613505,379.0
