roi,time_ms,F,p,p_fdr,n_subjects
Frontal ROI,582.0,0.8805430900828369,0.4316733487518818,0.9115654984792707,10
Frontal ROI,583.0,0.7463346549551118,0.4882145405269118,0.9115654984792707,10
Frontal ROI,584.0,0.6429993143125445,0.5373699317194308,0.9115654984792707,10
Frontal ROI,585.0,0.564988730917497,0.5781258927071369,0.9115654984792707,10
Frontal ROI,586.0,0.505673637987837,0.6114155646335462,0.9246871245430509,10
Frontal ROI,587.0,0.4573283580614571,0.6401273350913177,0.9339146850473633,10
Frontal ROI,588.0,0.41079710763292304,0.6691829882744211,0.9352397510883499,10
Frontal ROI,589.0,0.3586793834495919,0.7034795265086624,0.9392687723490394,10
Frontal ROI,590.0,0.3000182176268102,0.7444377560790534,0.9392687723490394,10
Frontal ROI,591.0,0.24094539207015608,0.7883788234818103,0.9392687723490394,10
Frontal ROI,592.0,0.189889955940266,0.8286855885580507,0.9392687723490394,10
Frontal ROI,593.0,0.15246554679209243,0.8596856164158502,0.9392687723490394,10
Frontal ROI,594.0,0.13033895828383663,0.8786187726081429,0.9392687723490394,10
Frontal ROI,595.0,0.1229461265791008,0.8850475266297517,0.9392687723490394,10
Frontal ROI,596.0,0.12918813751344255,0.8796160994756838,0.9392687723490394,10
Frontal ROI,597.0,0.1478837812130016,0.8635685916135772,0.9392687723490394,10
Frontal ROI,598.0,0.17700722316844755,0.8392143920209416,0.9392687723490394,10
Frontal ROI,599.0,0.21236741914033178,0.8106648236734166,0.9392687723490394,10
Frontal ROI,600.0,0.24716095496609236,0.7836223825234783,0.9392687723490394,10
