subject,session,roi,condition,time_s,amplitude_uV
sub-015,ses-02,Parietal ROI,new,0.217,-1.2693146359666623
sub-015,ses-02,Parietal ROI,new,0.218,-1.2417980575122796
sub-015,ses-02,Parietal ROI,new,0.219,-1.2183853478959072
sub-015,ses-02,Parietal ROI,new,0.22,-1.1963745128768803
sub-015,ses-02,Parietal ROI,new,0.221,-1.1715922762705986
sub-015,ses-02,Parietal ROI,new,0.222,-1.140029501955881
sub-015,ses-02,Parietal ROI,new,0.223,-1.0994575713990922
sub-015,ses-02,Parietal ROI,new,0.224,-1.0504228921149523
sub-015,ses-02,Parietal ROI,new,0.225,-0.9962783940626739
sub-015,ses-02,Parietal ROI,new,0.226,-0.9423073138359346
sub-015,ses-02,Parietal ROI,new,0.227,-0.894340340963973
sub-015,ses-02,Parietal ROI,new,0.228,-0.8574067136307914
sub-015,ses-02,Parietal ROI,new,0.229,-0.8348494148926952
sub-015,ses-02,Parietal ROI,new,0.23,-0.8280563039804179
sub-015,ses-02,Parietal ROI,new,0.231,-0.8366741676150432
sub-015,ses-02,Parietal ROI,new,0.232,-0.8590288125840652
sub-015,ses-02,Parietal ROI,new,0.233,-0.8925114833092679
sub-015,ses-02,Parietal ROI,new,0.234,-0.9338485278193851
sub-015,ses-02,Parietal ROI,new,0.235,-0.9793283366112988
sub-015,ses-02,Parietal ROI,new,0.236,-1.0251231573635982
sub-015,ses-02,Parietal ROI,new,0.237,-1.0677874491508041
sub-015,ses-02,Parietal ROI,new,0.238,-1.1048795276968615
sub-015,ses-02,Parietal ROI,new,0.239,-1.1355269648929696
sub-015,ses-02,Parietal ROI,new,0.24,-1.1607145804608479
sub-015,ses-02,Parietal ROI,new,0.241,-1.1831315545102532
sub-015,ses-02,Parietal ROI,new,0.242,-1.2065371637070366
sub-015,ses-02,Parietal ROI,new,0.243,-1.2347478282696664
sub-015,ses-02,Parietal ROI,new,0.244,-1.2704793564585923
sub-015,ses-02,Parietal ROI,new,0.245,-1.3143759602824643
sub-015,ses-02,Parietal ROI,new,0.246,-1.3645750119718678
sub-015,ses-02,Parietal ROI,new,0.247,-1.4170486656167838
sub-015,ses-02,Parietal ROI,new,0.248,-1.4667271076350883
sub-015,ses-02,Parietal ROI,new,0.249,-1.509109646175993
sub-015,ses-02,Parietal ROI,new,0.25,-1.5418337660705823
sub-015,ses-02,Parietal ROI,new,0.251,-1.5656208050071483
sub-015,ses-02,Parietal ROI,new,0.252,-1.5842006710693681
sub-015,ses-02,Parietal ROI,new,0.253,-1.603171777790964
sub-015,ses-02,Parietal ROI,new,0.254,-1.628140131383605
sub-015,ses-02,Parietal ROI,new,0.255,-1.6627552536902275
sub-015,ses-02,Parietal ROI,new,0.256,-1.7073251647425962
sub-015,ses-02,Parietal ROI,new,0.257,-1.7585200072777163
sub-015,ses-02,Parietal ROI,new,0.258,-1.810304620048428
sub-015,ses-02,Parietal ROI,new,0.259,-1.8557960813310261
sub-015,ses-02,Parietal ROI,new,0.26,-1.889394922661472
sub-015,ses-02,Parietal ROI,new,0.261,-1.908437063437859
sub-015,ses-02,Parietal ROI,new,0.262,-1.9138087586039272
sub-015,ses-02,Parietal ROI,new,0.263,-1.9093777208568983
sub-015,ses-02,Parietal ROI,new,0.264,-1.9005453588301686
sub-015,ses-02,Parietal ROI,new,0.265,-1.8925252392160392
sub-015,ses-02,Parietal ROI,new,0.266,-1.8889777030142165
sub-015,ses-02,Parietal ROI,new,0.267,-1.8913917184179445
sub-015,ses-02,Parietal ROI,new,0.268,-1.8992395852024182
sub-015,ses-02,Parietal ROI,new,0.269,-1.9106275047289567
sub-015,ses-02,Parietal ROI,new,0.27,-1.923058759420395
sub-015,ses-02,Parietal ROI,new,0.271,-1.934033554718576
sub-015,ses-02,Parietal ROI,new,0.272,-1.941418580505363
sub-015,ses-02,Parietal ROI,new,0.273,-1.943677191931123
sub-015,ses-02,Parietal ROI,new,0.274,-1.9400615998483772
sub-015,ses-02,Parietal ROI,new,0.275,-1.9307638932535656
sub-015,ses-02,Parietal ROI,new,0.276,-1.9169190246819845
sub-015,ses-02,Parietal ROI,new,0.277,-1.9003517115444264
sub-015,ses-02,Parietal ROI,new,0.278,-1.8830676568080331
sub-015,ses-02,Parietal ROI,new,0.279,-1.866633663653928
sub-015,ses-02,Parietal ROI,new,0.28,-1.8516739537631328
sub-015,ses-02,Parietal ROI,new,0.281,-1.8376828964045384
sub-015,ses-02,Parietal ROI,new,0.282,-1.8232244431058946
sub-015,ses-02,Parietal ROI,new,0.283,-1.8064228487293592
sub-015,ses-02,Parietal ROI,new,0.284,-1.7855270163937262
sub-015,ses-02,Parietal ROI,new,0.285,-1.7593231539049725
sub-015,ses-02,Parietal ROI,new,0.286,-1.7272765924792401
sub-015,ses-02,Parietal ROI,new,0.287,-1.6894340425706518
sub-015,ses-02,Parietal ROI,new,0.288,-1.646219446235305
sub-015,ses-02,Parietal ROI,new,0.289,-1.5982608770704714
sub-015,ses-02,Parietal ROI,new,0.29,-1.5463125449712736
sub-015,ses-02,Parietal ROI,new,0.291,-1.4912499486381854
sub-015,ses-02,Parietal ROI,new,0.292,-1.4340748269990276
sub-015,ses-02,Parietal ROI,new,0.293,-1.375883853846674
sub-015,ses-02,Parietal ROI,new,0.294,-1.3177976754963434
sub-015,ses-02,Parietal ROI,new,0.295,-1.260876440519343
sub-015,ses-02,Parietal ROI,new,0.296,-1.2060477850389402
sub-015,ses-02,Parietal ROI,new,0.297,-1.154054048073838
sub-015,ses-02,Parietal ROI,new,0.298,-1.1054102269986874
sub-015,ses-02,Parietal ROI,new,0.299,-1.0603554106791337
sub-015,ses-02,Parietal ROI,new,0.3,-1.0187883768661652
sub-015,ses-02,Parietal ROI,new,0.301,-0.9802000954369353
sub-015,ses-02,Parietal ROI,new,0.302,-0.943647053024985
sub-015,ses-02,Parietal ROI,new,0.303,-0.9078251058843134
sub-015,ses-02,Parietal ROI,new,0.304,-0.8712785034744306
sub-015,ses-02,Parietal ROI,new,0.305,-0.8327066345567549
sub-015,ses-02,Parietal ROI,new,0.306,-0.7912491085296204
sub-015,ses-02,Parietal ROI,new,0.307,-0.7466091294643628
sub-015,ses-02,Parietal ROI,new,0.308,-0.6989586399436433
sub-015,ses-02,Parietal ROI,new,0.309,-0.6487091323730986
sub-015,ses-02,Parietal ROI,new,0.31,-0.5963194442330554
sub-015,ses-02,Parietal ROI,new,0.311,-0.5422747482344722
sub-015,ses-02,Parietal ROI,new,0.312,-0.4872374889470458
sub-015,ses-02,Parietal ROI,new,0.313,-0.4322402910847291
sub-015,ses-02,Parietal ROI,new,0.314,-0.37874937515737583
sub-015,ses-02,Parietal ROI,new,0.315,-0.3285022899851201
sub-015,ses-02,Parietal ROI,new,0.316,-0.2831586983810627
sub-015,ses-02,Parietal ROI,new,0.317,-0.24390772516171647
sub-015,ses-02,Parietal ROI,new,0.318,-0.2111809522367772
sub-015,ses-02,Parietal ROI,new,0.319,-0.1845437436237804
sub-015,ses-02,Parietal ROI,new,0.32,-0.16274953838748235
sub-015,ses-02,Parietal ROI,new,0.321,-0.1439061042748321
sub-015,ses-02,Parietal ROI,new,0.322,-0.12572581221869086
sub-015,ses-02,Parietal ROI,new,0.323,-0.10587249929055256
sub-015,ses-02,Parietal ROI,new,0.324,-0.08242170868032721
sub-015,ses-02,Parietal ROI,new,0.325,-0.054397369971447555
sub-015,ses-02,Parietal ROI,new,0.326,-0.022252650784965293
sub-015,ses-02,Parietal ROI,new,0.327,0.011907203163902593
sub-015,ses-02,Parietal ROI,new,0.328,0.04454828292018946
sub-015,ses-02,Parietal ROI,new,0.329,0.0714401571145286
sub-015,ses-02,Parietal ROI,new,0.33,0.08875991598009039
sub-015,ses-02,Parietal ROI,new,0.331,0.09424510954650107
sub-015,ses-02,Parietal ROI,new,0.332,0.08799295675776801
sub-015,ses-02,Parietal ROI,new,0.333,0.0725827251306945
sub-015,ses-02,Parietal ROI,new,0.334,0.052430034944913904
sub-015,ses-02,Parietal ROI,new,0.335,0.03257158405651322
sub-015,ses-02,Parietal ROI,new,0.336,0.01729620024383771
sub-015,ses-02,Parietal ROI,new,0.337,0.009080205583738959
sub-015,ses-02,Parietal ROI,new,0.338,0.008143166589743935
sub-015,ses-02,Parietal ROI,new,0.339,0.012694026285195817
sub-015,ses-02,Parietal ROI,new,0.34,0.019700138355490206
sub-015,ses-02,Parietal ROI,new,0.341,0.025867652940528386
sub-015,ses-02,Parietal ROI,new,0.342,0.028511346259144747
sub-015,ses-02,Parietal ROI,new,0.343,0.026091513174736132
sub-015,ses-02,Parietal ROI,new,0.344,0.018344419594119477
sub-015,ses-02,Parietal ROI,new,0.345,0.006065333637615727
sub-015,ses-02,Parietal ROI,new,0.346,-0.009310046704738555
sub-015,ses-02,Parietal ROI,new,0.347,-0.026153614011506877
sub-015,ses-02,Parietal ROI,new,0.348,-0.04298899475911362
sub-015,ses-02,Parietal ROI,new,0.349,-0.05868434503709676
sub-015,ses-02,Parietal ROI,new,0.35,-0.07253203824633721
sub-015,ses-02,Parietal ROI,new,0.351,-0.08428054088855053
sub-015,ses-02,Parietal ROI,new,0.352,-0.09414732762347525
sub-015,ses-02,Parietal ROI,new,0.353,-0.10278171522710966
sub-015,ses-02,Parietal ROI,new,0.354,-0.11112563772956517
sub-015,ses-02,Parietal ROI,new,0.355,-0.12016312928562957
sub-015,ses-02,Parietal ROI,new,0.356,-0.1306296310366781
sub-015,ses-02,Parietal ROI,new,0.357,-0.1428055696215435
sub-015,ses-02,Parietal ROI,new,0.358,-0.15650385828033098
sub-015,ses-02,Parietal ROI,new,0.359,-0.17127178913029767
sub-015,ses-02,Parietal ROI,new,0.36,-0.18671793407963136
sub-015,ses-02,Parietal ROI,new,0.361,-0.202796738768724
sub-015,ses-02,Parietal ROI,new,0.362,-0.21988559841737915
sub-015,ses-02,Parietal ROI,new,0.363,-0.23857468797340112
sub-015,ses-02,Parietal ROI,new,0.364,-0.25923065025298714
sub-015,ses-02,Parietal ROI,new,0.365,-0.28152011002054894
sub-015,ses-02,Parietal ROI,new,0.366,-0.3041341552196347
sub-015,ses-02,Parietal ROI,new,0.367,-0.324905403523837
sub-015,ses-02,Parietal ROI,new,0.368,-0.3413672217474621
sub-015,ses-02,Parietal ROI,new,0.369,-0.3516115261185065
sub-015,ses-02,Parietal ROI,new,0.37,-0.35513588084158376
sub-015,ses-02,Parietal ROI,new,0.371,-0.353316001612483
sub-015,ses-02,Parietal ROI,new,0.372,-0.34924904266518
sub-015,ses-02,Parietal ROI,new,0.373,-0.3469515151184308
sub-015,ses-02,Parietal ROI,new,0.374,-0.3501619215635824
sub-015,ses-02,Parietal ROI,new,0.375,-0.36116999061048244
sub-015,ses-02,Parietal ROI,new,0.376,-0.38009723871217443
sub-015,ses-02,Parietal ROI,new,0.377,-0.40488548533917323
sub-015,ses-02,Parietal ROI,new,0.378,-0.43198105590719077
sub-015,ses-02,Parietal ROI,new,0.379,-0.4574513204618635
sub-015,ses-02,Parietal ROI,new,0.38,-0.4781356012464925
sub-015,ses-02,Parietal ROI,new,0.381,-0.4924552813936219
sub-015,ses-02,Parietal ROI,new,0.382,-0.5006544025140974
sub-015,ses-02,Parietal ROI,new,0.383,-0.5044454203603641
sub-015,ses-02,Parietal ROI,new,0.384,-0.506226948781987
sub-015,ses-02,Parietal ROI,new,0.385,-0.5081629358874193
sub-015,ses-02,Parietal ROI,new,0.386,-0.5114415572222109
sub-015,ses-02,Parietal ROI,new,0.387,-0.5159596258239247
sub-015,ses-02,Parietal ROI,new,0.388,-0.5205219498961273
sub-015,ses-02,Parietal ROI,new,0.389,-0.5234502349025975
sub-015,ses-02,Parietal ROI,new,0.39,-0.5233327219201104
sub-015,ses-02,Parietal ROI,new,0.391,-0.5195922369350022
sub-015,ses-02,Parietal ROI,new,0.392,-0.5126401855137632
sub-015,ses-02,Parietal ROI,new,0.393,-0.5035788072848666
sub-015,ses-02,Parietal ROI,new,0.394,-0.4936142124779787
sub-015,ses-02,Parietal ROI,new,0.395,-0.4834589494028355
sub-015,ses-02,Parietal ROI,new,0.396,-0.47299645676612273
sub-015,ses-02,Parietal ROI,new,0.397,-0.46136050468310497
sub-015,ses-02,Parietal ROI,new,0.398,-0.4474046840927955
sub-015,ses-02,Parietal ROI,new,0.399,-0.4303666983942756
sub-015,ses-02,Parietal ROI,new,0.4,-0.41044899889835484
sub-015,ses-02,Parietal ROI,new,0.401,-0.38907875255265423
sub-015,ses-02,Parietal ROI,new,0.402,-0.3687483513991219
sub-015,ses-02,Parietal ROI,new,0.403,-0.35250304609750505
sub-015,ses-02,Parietal ROI,new,0.404,-0.3432595068299325
sub-015,ses-02,Parietal ROI,new,0.405,-0.3431758464514284
sub-015,ses-02,Parietal ROI,new,0.406,-0.3532526329079691
sub-015,ses-02,Parietal ROI,new,0.407,-0.37325326916965207
sub-015,ses-02,Parietal ROI,new,0.408,-0.4019182541366545
sub-015,ses-02,Parietal ROI,new,0.409,-0.4373529282749826
sub-015,ses-02,Parietal ROI,new,0.41,-0.477430226721701
sub-015,ses-02,Parietal ROI,new,0.411,-0.5200849987408356
sub-015,ses-02,Parietal ROI,new,0.412,-0.5634588740814116
sub-015,ses-02,Parietal ROI,new,0.413,-0.6059331514518318
sub-015,ses-02,Parietal ROI,new,0.414,-0.6461208327240949
sub-015,ses-02,Parietal ROI,new,0.415,-0.6828789081488157
sub-015,ses-02,Parietal ROI,new,0.416,-0.7153696758961106
sub-015,ses-02,Parietal ROI,new,0.417,-0.7431696216812409
sub-015,ses-02,Parietal ROI,new,0.418,-0.7664042344686027
sub-015,ses-02,Parietal ROI,new,0.419,-0.7858733208142357
sub-015,ses-02,Parietal ROI,new,0.42,-0.8031215917889715
sub-015,ses-02,Parietal ROI,new,0.421,-0.8204019571768263
sub-015,ses-02,Parietal ROI,new,0.422,-0.8404755097687309
sub-015,ses-02,Parietal ROI,new,0.423,-0.8662114068864402
sub-015,ses-02,Parietal ROI,new,0.424,-0.9000083720604032
sub-015,ses-02,Parietal ROI,new,0.425,-0.9431573392569709
sub-015,ses-02,Parietal ROI,new,0.426,-0.9953507475261525
sub-015,ses-02,Parietal ROI,new,0.427,-1.0545536721701627
sub-015,ses-02,Parietal ROI,new,0.428,-1.117357035529083
sub-015,ses-02,Parietal ROI,new,0.429,-1.1797648168683303
sub-015,ses-02,Parietal ROI,new,0.43,-1.238196136177301
sub-015,ses-02,Parietal ROI,new,0.431,-1.2903831106717314
sub-015,ses-02,Parietal ROI,new,0.432,-1.3358619538033387
sub-015,ses-02,Parietal ROI,new,0.433,-1.3758827963794338
sub-015,ses-02,Parietal ROI,new,0.434,-1.4127635158815448
sub-015,ses-02,Parietal ROI,new,0.435,-1.4489098090396788
sub-015,ses-02,Parietal ROI,new,0.436,-1.4858494800630895
sub-015,ses-02,Parietal ROI,new,0.437,-1.523627437457888
sub-015,ses-02,Parietal ROI,new,0.438,-1.560771602162371
sub-015,ses-02,Parietal ROI,new,0.439,-1.5948223179469119
sub-015,ses-02,Parietal ROI,new,0.44,-1.623210412049942
sub-015,ses-02,Parietal ROI,new,0.441,-1.644156820494846
sub-015,ses-02,Parietal ROI,new,0.442,-1.6572905856097904
sub-015,ses-02,Parietal ROI,new,0.443,-1.663809701311104
sub-015,ses-02,Parietal ROI,new,0.444,-1.6661734361275948
sub-015,ses-02,Parietal ROI,new,0.445,-1.6674488145256132
sub-015,ses-02,Parietal ROI,new,0.446,-1.6705132841169863
sub-015,ses-02,Parietal ROI,new,0.447,-1.677345560899959
sub-015,ses-02,Parietal ROI,new,0.448,-1.6886191237664743
sub-015,ses-02,Parietal ROI,new,0.449,-1.703734155006843
sub-015,ses-02,Parietal ROI,new,0.45,-1.7212712760388766
sub-015,ses-02,Parietal ROI,new,0.451,-1.7396744581080261
sub-015,ses-02,Parietal ROI,new,0.452,-1.7578592714235215
sub-015,ses-02,Parietal ROI,new,0.453,-1.775486428111571
sub-015,ses-02,Parietal ROI,new,0.454,-1.7928258424369903
sub-015,ses-02,Parietal ROI,new,0.455,-1.810357271671883
sub-015,ses-02,Parietal ROI,new,0.456,-1.8283754045956788
sub-015,ses-02,Parietal ROI,new,0.457,-1.8468259335565125
sub-015,ses-02,Parietal ROI,new,0.458,-1.8654311840861315
sub-015,ses-02,Parietal ROI,new,0.459,-1.883980933012882
sub-015,ses-02,Parietal ROI,new,0.46,-1.9025755324080522
sub-015,ses-02,Parietal ROI,new,0.461,-1.9216578889224984
sub-015,ses-02,Parietal ROI,new,0.462,-1.941810999623711
sub-015,ses-02,Parietal ROI,new,0.463,-1.9634295067306873
sub-015,ses-02,Parietal ROI,new,0.464,-1.9864231475673744
sub-015,ses-02,Parietal ROI,new,0.465,-2.010066500794709
sub-015,ses-02,Parietal ROI,new,0.466,-2.033022040561077
sub-015,ses-02,Parietal ROI,new,0.467,-2.0534947208213605
sub-015,ses-02,Parietal ROI,new,0.468,-2.0694632727237177
sub-015,ses-02,Parietal ROI,new,0.469,-2.0789589963272244
sub-015,ses-02,Parietal ROI,new,0.47,-2.080385290500533
sub-015,ses-02,Parietal ROI,new,0.471,-2.0728582495375796
sub-015,ses-02,Parietal ROI,new,0.472,-2.056511321803639
sub-015,ses-02,Parietal ROI,new,0.473,-2.032677417272656
sub-015,ses-02,Parietal ROI,new,0.474,-2.0038678853121517
sub-015,ses-02,Parietal ROI,new,0.475,-1.9735170572775733
sub-015,ses-02,Parietal ROI,new,0.476,-1.9455311776696127
sub-015,ses-02,Parietal ROI,new,0.477,-1.9237294715307096
sub-015,ses-02,Parietal ROI,new,0.478,-1.9112656080251518
sub-015,ses-02,Parietal ROI,new,0.479,-1.910086141166418
sub-015,ses-02,Parietal ROI,new,0.48,-1.920478263108956
sub-015,ses-02,Parietal ROI,new,0.481,-1.9408051486529456
sub-015,ses-02,Parietal ROI,new,0.482,-1.9675802636029414
sub-015,ses-02,Parietal ROI,new,0.483,-1.9960033216407191
sub-015,ses-02,Parietal ROI,new,0.484,-2.020929163449284
sub-015,ses-02,Parietal ROI,new,0.485,-2.0380334414432792
sub-015,ses-02,Parietal ROI,new,0.486,-2.044801809875345
sub-015,ses-02,Parietal ROI,new,0.487,-2.041002704492004
sub-015,ses-02,Parietal ROI,new,0.488,-2.028507817269188
sub-015,ses-02,Parietal ROI,new,0.489,-2.010586564499741
sub-015,ses-02,Parietal ROI,new,0.49,-1.9909885426694214
sub-015,ses-02,Parietal ROI,new,0.491,-1.9731493286851547
sub-015,ses-02,Parietal ROI,new,0.492,-1.9597284789484573
sub-015,ses-02,Parietal ROI,new,0.493,-1.9525032725491378
sub-015,ses-02,Parietal ROI,new,0.494,-1.9524961688389204
sub-015,ses-02,Parietal ROI,new,0.495,-1.9601641690142775
sub-015,ses-02,Parietal ROI,new,0.496,-1.9755110840200159
sub-015,ses-02,Parietal ROI,new,0.497,-1.9980618220977076
sub-015,ses-02,Parietal ROI,new,0.498,-2.026727544540511
sub-015,ses-02,Parietal ROI,new,0.499,-2.0596721198809407
sub-015,ses-02,Parietal ROI,new,0.5,-2.0943404498950184
sub-015,ses-02,Parietal ROI,new,0.501,-2.1277865676755745
sub-015,ses-02,Parietal ROI,new,0.502,-2.1573214695308
sub-015,ses-02,Parietal ROI,new,0.503,-2.1813150073179943
sub-015,ses-02,Parietal ROI,new,0.504,-2.1998297648983267
sub-015,ses-02,Parietal ROI,new,0.505,-2.2147454268857985
sub-015,ses-02,Parietal ROI,new,0.506,-2.2292138330272597
sub-015,ses-02,Parietal ROI,new,0.507,-2.246597474304388
sub-015,ses-02,Parietal ROI,new,0.508,-2.2693139489526706
sub-015,ses-02,Parietal ROI,new,0.509,-2.298064153183927
sub-015,ses-02,Parietal ROI,new,0.51,-2.3317264706917986
sub-015,ses-02,Parietal ROI,new,0.511,-2.3678786641290945
sub-015,ses-02,Parietal ROI,new,0.512,-2.4036498608565537
sub-015,ses-02,Parietal ROI,new,0.513,-2.4365256901513805
sub-015,ses-02,Parietal ROI,new,0.514,-2.464829063186419
sub-015,ses-02,Parietal ROI,new,0.515,-2.4877927883913404
sub-015,ses-02,Parietal ROI,new,0.516,-2.5053239457263152
sub-015,ses-02,Parietal ROI,new,0.517,-2.517668187708985
sub-015,ses-02,Parietal ROI,new,0.518,-2.5251870498690705
sub-015,ses-02,Parietal ROI,new,0.519,-2.528368788389046
sub-015,ses-02,Parietal ROI,new,0.52,-2.5280463237544195
sub-015,ses-02,Parietal ROI,new,0.521,-2.5256480569927526
sub-015,ses-02,Parietal ROI,new,0.522,-2.523246922431996
sub-015,ses-02,Parietal ROI,new,0.523,-2.5232423159519715
sub-015,ses-02,Parietal ROI,new,0.524,-2.52769851597565
sub-015,ses-02,Parietal ROI,new,0.525,-2.5375731577977616
sub-015,ses-02,Parietal ROI,new,0.526,-2.5521788739923736
sub-015,ses-02,Parietal ROI,new,0.527,-2.569168739757695
sub-015,ses-02,Parietal ROI,new,0.528,-2.5851433554726864
sub-015,ses-02,Parietal ROI,new,0.529,-2.5967220308161325
sub-015,ses-02,Parietal ROI,new,0.53,-2.6017064241313563
sub-015,ses-02,Parietal ROI,new,0.531,-2.599886369079483
sub-015,ses-02,Parietal ROI,new,0.532,-2.593148472048558
sub-015,ses-02,Parietal ROI,new,0.533,-2.584817305844918
sub-015,ses-02,Parietal ROI,new,0.534,-2.5784685399107365
sub-015,ses-02,Parietal ROI,new,0.535,-2.576664586014928
sub-015,ses-02,Parietal ROI,new,0.536,-2.5800786921657806
sub-015,ses-02,Parietal ROI,new,0.537,-2.587298317793282
sub-015,ses-02,Parietal ROI,new,0.538,-2.5953224122115146
sub-015,ses-02,Parietal ROI,new,0.539,-2.600528130166299
sub-015,ses-02,Parietal ROI,new,0.54,-2.599765827055474
sub-015,ses-02,Parietal ROI,new,0.541,-2.591254397140082
sub-015,ses-02,Parietal ROI,new,0.542,-2.575038199842175
sub-015,ses-02,Parietal ROI,new,0.543,-2.5528926993920247
sub-015,ses-02,Parietal ROI,new,0.544,-2.5277260013080034
sub-015,ses-02,Parietal ROI,new,0.545,-2.502698113601315
sub-015,ses-02,Parietal ROI,new,0.546,-2.4803930768928137
sub-015,ses-02,Parietal ROI,new,0.547,-2.4623460428184862
sub-015,ses-02,Parietal ROI,new,0.548,-2.449040662044031
sub-015,ses-02,Parietal ROI,new,0.549,-2.4402509221541995
sub-015,ses-02,Parietal ROI,new,0.55,-2.4354483157047837
sub-015,ses-02,Parietal ROI,new,0.551,-2.4340123013155135
sub-015,ses-02,Parietal ROI,new,0.552,-2.4351488703052238
sub-015,ses-02,Parietal ROI,new,0.553,-2.4376296434543314
sub-015,ses-02,Parietal ROI,new,0.554,-2.439593341761288
sub-015,ses-02,Parietal ROI,new,0.555,-2.4386401031857643
sub-015,ses-02,Parietal ROI,new,0.556,-2.432306577403872
sub-015,ses-02,Parietal ROI,new,0.557,-2.4188072920793826
sub-015,ses-02,Parietal ROI,new,0.558,-2.397761605840138
sub-015,ses-02,Parietal ROI,new,0.559,-2.37058134338293
sub-015,ses-02,Parietal ROI,new,0.56,-2.3402995282577645
sub-015,ses-02,Parietal ROI,new,0.561,-2.3108344498152618
sub-015,ses-02,Parietal ROI,new,0.562,-2.2859032824859513
sub-015,ses-02,Parietal ROI,new,0.563,-2.267938813480961
sub-015,ses-02,Parietal ROI,new,0.564,-2.257362834898168
sub-015,ses-02,Parietal ROI,new,0.565,-2.2524487945857734
sub-015,ses-02,Parietal ROI,new,0.566,-2.2498119815082815
sub-015,ses-02,Parietal ROI,new,0.567,-2.245375320934982
sub-015,ses-02,Parietal ROI,new,0.568,-2.235530186638599
sub-015,ses-02,Parietal ROI,new,0.569,-2.218168304911013
sub-015,ses-02,Parietal ROI,new,0.57,-2.193299479673567
sub-015,ses-02,Parietal ROI,new,0.571,-2.1630805319834217
sub-015,ses-02,Parietal ROI,new,0.572,-2.1312478045410863
sub-015,ses-02,Parietal ROI,new,0.573,-2.10211814322505
sub-015,ses-02,Parietal ROI,new,0.574,-2.079438829314231
sub-015,ses-02,Parietal ROI,new,0.575,-2.065380169079681
sub-015,ses-02,Parietal ROI,new,0.576,-2.0598975382507962
sub-015,ses-02,Parietal ROI,new,0.577,-2.0605910475424367
sub-015,ses-02,Parietal ROI,new,0.578,-2.0631085780280243
sub-015,ses-02,Parietal ROI,new,0.579,-2.06206303848701
sub-015,ses-02,Parietal ROI,new,0.58,-2.05234290993281
sub-015,ses-02,Parietal ROI,new,0.581,-2.03056242361537
sub-015,ses-02,Parietal ROI,new,0.582,-1.9962593500325756
sub-015,ses-02,Parietal ROI,new,0.583,-1.9523977492991322
